id,label,value,label1
7,fala,4,fal
8,falado,4,fal
1,falando,34,fal
2,falar,22,fal
17,falaram,1,fal
14,falarem,1,fal
15,falasse,1,fal
0,falava,42,fal
13,falavam,1,fal
3,falei,17,fal
16,falido,1,fal
9,falo,4,fal
6,falou,4,fal
19,fica,1,fal
11,ficar,3,fal
5,ficava,8,fal
12,ficavam,2,fal
4,pessoa,14,fal
10,pessoal,3,fal
18,pessoas,1,fal
14,amiga,3,peg
3,casa,23,peg
16,casada,2,peg
17,casamento,2,peg
15,fica,2,peg
24,ficamos,1,peg
22,ficante,1,peg
18,ficar,2,peg
23,ficaria,1,peg
6,ficava,8,peg
13,fogo,3,peg
5,pega,10,peg
20,pegada,1,peg
7,pegado,7,peg
19,pegamos,1,peg
2,pegando,39,peg
1,pegar,46,peg
10,pegaram,5,peg
11,pegarem,4,peg
9,pegas,5,peg
0,pegava,79,peg
12,pegavam,4,peg
8,pego,6,peg
4,pegou,19,peg
21,peguei,1,peg
24,bichinho,1,jog
26,bichinhos,1,jog
4,bicho,19,jog
23,faz,1,jog
22,fazendo,1,jog
8,fazer,6,jog
7,fazia,7,jog
21,faziam,1,jog
14,ganhado,2,jog
28,ganhamos,1,jog
15,ganhava,2,jog
25,ganhavamos,1,jog
27,ganhei,1,jog
19,jogada,1,jog
9,jogado,5,jog
12,jogadora,2,jog
18,jogadores,1,jog
13,jogamos,2,jog
0,jogando,72,jog
3,jogar,36,jog
20,jogaram,1,jog
2,jogava,48,jog
17,jogavam,1,jog
1,jogo,63,jog
6,jogos,7,jog
5,jogou,9,jog
16,joguei,2,jog
10,league,4,jog
11,legends,4,jog
0,aranha,24,aranh
5,aranhas,1,aranh
1,homem,14,aranh
7,homens,1,aranh
10,morri,1,aranh
9,morria,1,aranh
3,mulher,3,aranh
8,pica,1,aranh
4,picada,3,aranh
6,picado,1,aranh
2,picava,3,aranh
9,aniversario,7,ganh
15,ceara,2,ganh
16,ganha,2,ganh
2,ganhado,43,ganh
22,ganhamos,1,ganh
14,ganhando,3,ganh
5,ganhar,10,ganh
20,ganharam,2,ganh
21,ganharia,1,ganh
0,ganhava,131,ganh
23,ganhavam,1,ganh
1,ganhei,46,ganh
17,ganho,2,ganh
3,ganhou,18,ganh
4,gente,14,ganh
18,linda,2,ganh
25,lindas,1,ganh
24,lindinho,1,ganh
8,lindo,8,ganh
7,lula,9,ganh
11,rifa,5,ganh
19,rifas,2,ganh
13,santos,3,ganh
12,sorteio,4,ganh
10,surpresa,6,ganh
6,turno,10,ganh
21,apareca,1,grav
25,aparece,1,grav
23,gente,1,grav
20,gravado,1,grav
19,gravando,1,grav
18,gravava,1,grav
11,gravei,2,grav
0,gravida,291,grav
10,gravidas,2,grav
5,gravido,7,grav
13,horrivel,2,grav
22,janela,1,grav
2,livre,16,grav
1,menina,19,grav
8,meninas,3,grav
3,menino,13,grav
14,novo,2,grav
4,pesadelo,11,grav
16,sonha,2,grav
26,sonhamos,1,grav
17,sonhando,2,grav
12,sonhar,2,grav
27,sonharam,1,grav
24,sonhe,1,grav
15,sonhos,2,grav
9,trigemeas,2,grav
7,trigemeos,3,grav
6,vitima,3,grav
3,cachorra,9,cachorr
0,cachorro,48,cachorr
1,cachorros,15,cachorr
2,casa,11,cachorr
5,querendo,3,cachorr
7,querer,1,cachorr
4,queria,9,cachorr
6,quero,2,cachorr
4,ia,10,lanc
14,iam,1,lanc
5,lanca,6,lanc
11,lancada,1,lanc
0,lancado,25,lanc
7,lancando,5,lanc
3,lancar,13,lanc
10,lancas,1,lanc
1,lancava,20,lanc
9,lancavam,2,lanc
8,lance,3,lanc
6,lancou,6,lanc
2,musica,18,lanc
13,musical,1,lanc
12,musicas,1,lanc
4,casa,10,ia
13,casada,1,ia
14,casal,1,ia
11,casamento,1,ia
15,casando,1,ia
6,casar,5,ia
12,castrar,1,ia
8,fazendo,2,ia
3,fazer,26,ia
5,fazia,5,ia
10,faziam,1,ia
7,filho,5,ia
0,ia,295,ia
9,iam,1,ia
2,pai,31,ia
1,show,66,ia
2,fazendo,3,pesadel
1,fazer,4,pesadel
0,pesadelo,100,pesadel
5,pesadelos,1,pesadel
3,voltado,2,pesadel
4,voltar,2,pesadel
6,voltava,1,pesadel
7,voltei,1,pesadel
8,voltou,1,pesadel
14,cara,1,filh
4,dia,11,filh
13,diana,1,filh
1,filha,68,filh
9,filhas,1,filh
0,filho,73,filh
2,filhos,19,filh
3,linda,17,filh
10,lindaaaaa,1,filh
8,lindinha,2,filh
5,lindo,6,filh
6,lindos,2,filh
7,menino,2,filh
12,querendo,1,filh
11,quero,1,filh
8,falar,4,gent
17,faz,1,gent
7,fazendo,8,gent
1,fazer,12,gent
15,fazermos,1,gent
3,fazia,10,gent
14,faziam,1,gent
19,fic,1,gent
20,fica,1,gent
21,ficado,1,gent
9,ficamos,3,gent
11,ficando,3,gent
6,ficar,8,gent
4,ficava,10,gent
13,ficavam,2,gent
0,gente,294,gent
5,voltado,9,gent
16,voltando,1,gent
10,voltar,3,gent
2,voltava,10,gent
18,volte,1,gent
12,voltou,2,gent
4,acordado,1,p
3,namorado,1,p
2,namorando,2,p
1,namorava,2,p
0,p,7,p
27,chorando,1,conhec
28,chorar,1,conhec
18,conhece,1,conhec
17,conhecem,1,conhec
9,conhecendo,9,conhec
6,conhecer,10,conhec
20,conhecesse,1,conhec
1,conheci,50,conhec
0,conhecia,114,conhec
12,conhecida,3,conhec
11,conhecidas,4,conhec
2,conhecido,29,conhec
21,conhecidos,1,conhec
19,conhecimento,1,conhec
3,conheco,19,conhec
23,fala,1,conhec
22,falando,1,conhec
16,falar,2,conhec
8,falava,9,conhec
24,falavam,1,conhec
26,faleceram,1,conhec
13,faleceu,2,conhec
29,falei,1,conhec
14,falo,2,conhec
25,falou,1,conhec
7,jao,9,conhec
5,louis,11,conhec
10,pessoa,8,conhec
4,pessoas,13,conhec
15,real,2,conhec
1,cara,62,tir
63,caraca,1,tir
9,caramba,21,tir
70,caramelo,1,tir
14,caras,9,tir
39,cardi,2,tir
35,careca,2,tir
24,carencia,3,tir
45,carequinha,1,tir
68,cargo,1,tir
62,caribe,1,tir
55,carinha,1,tir
58,carinhanha,1,tir
53,carinho,1,tir
56,carlinhos,1,tir
26,carlos,3,tir
31,carnaval,3,tir
17,carne,5,tir
18,carol,5,tir
64,carolina,1,tir
71,caroline,1,tir
37,carona,2,tir
57,caros,1,tir
28,carrapato,3,tir
66,carreata,1,tir
61,carregador,1,tir
59,carregar,1,tir
42,carregava,1,tir
38,carreguei,2,tir
20,carreira,5,tir
67,carreta,1,tir
65,carrie,1,tir
73,carrinha,1,tir
29,carrinho,3,tir
16,carro,9,tir
23,carta,4,tir
19,cartao,5,tir
27,cartas,3,tir
44,cartaz,1,tir
32,carteira,2,tir
72,cartela,1,tir
60,carti,1,tir
40,cartinha,2,tir
36,cartola,2,tir
69,cartorio,1,tir
54,carvalho,1,tir
11,comigo,13,tir
0,foto,82,tir
7,fotos,25,tir
43,lembrado,1,tir
48,lembranca,1,tir
15,lembrando,9,tir
12,lembrar,12,tir
30,lembrava,3,tir
8,lembrei,21,tir
5,lembro,33,tir
49,lembrou,1,tir
10,tirado,14,tir
46,tiram,1,tir
41,tiramos,1,tir
6,tirando,28,tir
2,tirar,53,tir
25,tiraram,3,tir
50,tirasse,1,tir
3,tirava,36,tir
33,tiravam,2,tir
52,tiravamos,1,tir
4,tirei,34,tir
51,tireoide,1,tir
21,tiro,4,tir
34,tirolesa,2,tir
22,tiros,4,tir
47,tiroteio,1,tir
13,tirou,10,tir
28,cabeleireira,2,cabel
0,cabelo,291,cabel
25,cabelos,3,cabel
41,caiu,1,cabel
40,careca,1,cabel
1,cortado,49,cabel
12,cortando,6,cabel
8,cortar,12,cabel
19,cortaram,4,cabel
2,cortava,43,cabel
22,cortavam,3,cabel
18,corte,4,cabel
7,cortei,13,cabel
37,cortes,1,cabel
33,corto,1,cabel
11,cortou,6,cabel
3,curtinho,21,cabel
24,descoloria,3,cabel
38,descolorido,1,cabel
36,descolorindo,1,cabel
35,descolorir,1,cabel
20,fazendo,4,cabel
17,fazer,4,cabel
30,ficado,2,cabel
15,ficava,5,cabel
31,horrivel,2,cabel
42,loira,1,cabel
6,loiro,14,cabel
27,novo,3,cabel
9,pintado,11,cabel
29,pintando,2,cabel
26,pintar,3,cabel
4,pintava,20,cabel
21,pintei,4,cabel
14,platinado,5,cabel
32,platinar,1,cabel
39,queria,1,cabel
23,quero,3,cabel
10,raspado,8,cabel
34,raspar,1,cabel
13,raspava,6,cabel
16,raspei,4,cabel
5,vermelho,14,cabel
7,bebe,3,lind
8,gravida,2,lind
1,linda,16,lind
9,lindas,1,lind
0,lindo,24,lind
4,menina,5,lind
6,menino,3,lind
5,namorada,3,lind
2,namorando,13,lind
3,namorava,8,lind
2,frio,8,nev
10,friozinho,1,nev
6,nevado,2,nev
0,nevando,17,nev
4,nevar,2,nev
1,nevava,8,nev
3,neve,3,nev
8,never,1,nev
9,neves,1,nev
7,nevou,1,nev
5,senti,2,nev
11,sentia,1,nev
12,sentir,1,nev
39,acordar,1,cas
5,cara,12,cas
17,caramba,2,cas
32,caranguejeiras,1,cas
21,caras,1,cas
34,cardi,1,cas
28,carol,1,cas
31,carosella,1,cas
35,carrao,1,cas
27,carrara,1,cas
29,carregador,1,cas
22,carreira,1,cas
15,carro,2,cas
33,carvao,1,cas
0,casa,175,cas
3,casada,13,cas
24,casais,1,cas
18,casamento,1,cas
16,casamos,2,cas
1,casando,38,cas
4,casar,12,cas
23,casaram,1,cas
19,casas,1,cas
2,casava,13,cas
13,casei,3,cas
25,casimiro,1,cas
6,caso,10,cas
36,chegado,1,cas
38,chegar,1,cas
7,chegava,5,cas
41,chegavamos,1,cas
37,chego,1,cas
14,chegou,2,cas
9,cheguei,5,cas
20,comprava,1,cas
26,desesperada,1,cas
10,desesperado,3,cas
30,desespero,1,cas
40,ficando,1,cas
8,ia,5,cas
12,safadao,3,cas
11,wesley,3,cas
3,chorando,6,show
4,chorar,4,show
11,chorava,1,show
5,faz,2,show
1,fazendo,9,show
9,fazer,1,show
2,fazia,8,show
6,faziamos,1,show
8,meninas,1,show
0,show,183,show
7,shows,1,show
10,teatro,1,show
5,acho,2,cort
7,corta,1,cort
6,cortado,2,cort
1,cortando,4,cort
2,cortar,4,cort
4,cortava,3,cort
0,corte,6,cort
3,cortei,3,cort
9,queria,1,cort
8,queridos,1,cort
10,quero,1,cort
0,amor,32,amor
8,amoras,1,amor
5,amores,2,amor
1,boas,14,amor
9,ex,1,amor
3,fazendo,9,amor
7,fazia,2,amor
4,gravida,6,amor
6,mulher,2,amor
2,mundo,14,amor
6,acidentava,1,carr
1,acidente,7,carr
5,carrinho,1,carr
0,carro,71,carr
2,carros,6,carr
4,comprado,3,carr
7,compras,1,carr
3,comprava,4,carr
0,agua,46,agu
6,aguas,1,agu
5,aguia,1,agu
4,bebendo,3,agu
2,bebi,4,agu
3,bebia,4,agu
1,sede,5,agu
7,cuidar,1,fofinh
4,cuidava,2,fofinh
3,encontrado,2,fofinh
6,encontro,1,fofinh
5,encontros,1,fofinh
1,fofinha,9,fofinh
0,fofinho,12,fofinh
2,fofinhos,3,fofinh
12,canta,3,cant
10,cantada,3,cant
16,cantadas,1,cant
7,cantado,5,cant
0,cantando,60,cant
3,cantar,17,cant
13,cantaram,2,cant
17,cantasse,1,cant
2,cantava,32,cant
8,cantavam,4,cant
11,cantei,3,cant
5,canto,11,cant
15,cantor,1,cant
18,cantora,1,cant
14,cantos,2,cant
9,cantou,4,cant
4,musica,15,cant
19,musical,1,cant
6,musicas,8,cant
1,show,35,cant
5,cara,8,mat
19,caras,1,mat
20,carnaval,1,mat
21,carol,1,mat
17,carregando,1,mat
12,mata,2,mat
7,matado,6,mat
6,matando,6,mat
0,matar,49,mat
15,mataram,1,mat
2,matava,17,mat
3,matei,14,mat
13,materias,2,mat
10,matou,4,mat
11,pessoa,3,mat
18,pessoas,1,mat
4,querendo,13,mat
14,querer,2,mat
1,queria,24,mat
9,queriam,4,mat
16,querida,1,mat
8,quero,5,mat
22,sinistro,1,mat
5,faz,10,faz
11,faze,1,faz
9,fazem,1,faz
0,fazendo,136,faz
2,fazer,82,faz
12,fazerem,1,faz
1,fazia,125,faz
6,faziam,7,faz
3,parte,22,faz
10,participei,1,faz
7,parto,4,faz
13,partos,1,faz
4,tatuagem,16,faz
8,tatuagens,2,faz
17,cara,1,fic
18,caras,1,fic
11,fic,1,fic
9,fica,4,fic
14,ficada,1,fic
4,ficado,13,fic
15,ficam,1,fic
8,ficamos,4,fic
1,ficando,48,fic
2,ficar,42,fic
10,ficaram,3,fic
13,ficarei,1,fic
12,ficaria,1,fic
0,ficava,122,fic
7,ficavam,4,fic
3,ia,19,fic
16,iam,1,fic
19,iamos,1,fic
20,iate,1,fic
5,pessoa,11,fic
21,pessoal,1,fic
6,pessoas,6,fic
23,queria,1,fic
22,quero,1,fic
8,faz,1,the
10,fazendo,1,the
9,fazer,1,the
4,fazia,2,the
5,namorada,1,the
3,namorado,2,the
6,namorando,1,the
7,namorar,1,the
2,namorava,3,the
0,the,40,the
1,theo,3,the
16,acidente,1,morr
19,assalto,1,morr
6,cara,7,morr
15,caramba,1,morr
17,carinho,1,morr
14,carrie,1,morr
18,lembrando,1,morr
8,lembrar,3,morr
9,lembrei,3,morr
13,morre,1,morr
10,morrem,1,morr
3,morrendo,12,morr
5,morrer,10,morr
12,morreria,1,morr
2,morreu,17,morr
4,morri,12,morr
0,morria,53,morr
11,morriam,1,morr
1,morrido,42,morr
7,morro,5,morr
0,baile,16,bail
2,bailes,1,bail
4,bebe,1,bail
3,bebendo,1,bail
1,dia,3,bail
0,delicia,13,delic
1,deliciava,2,delic
2,lembrei,2,delic
3,voltava,2,delic
8,chega,1,gal
9,chegar,1,gal
7,chegava,1,gal
3,foto,4,gal
6,fotos,1,gal
4,gal,3,gal
5,gala,1,gal
0,galera,21,gal
2,galeria,7,gal
1,galo,8,gal
2,comigo,12,gost
5,gosta,5,gost
11,gostado,1,gost
7,gostando,2,gost
9,gostar,1,gost
8,gostaria,1,gost
4,gostava,6,gost
10,gostavam,1,gost
3,gostei,8,gost
1,gosto,13,gost
0,pessoa,21,gost
6,pessoas,4,gost
9,comprado,1,livr
5,comprando,2,livr
4,comprava,3,livr
10,gravar,1,livr
3,gravida,4,livr
11,gravidez,1,livr
7,livrando,1,livr
8,livraria,1,livr
6,livrava,2,livr
0,livre,32,livr
1,livro,18,livr
2,livros,16,livr
1,andando,9,skat
2,sinal,2,skat
0,skate,11,skat
3,filha,1,papa
4,filhinha,1,papa
2,filho,2,papa
0,papai,22,papa
1,vai,3,papa
0,credo,51,cred
1,gravida,10,cred
4,gravidez,1,cred
6,morrendo,1,cred
2,morreu,2,cred
3,morria,2,cred
5,morrido,1,cred
8,alguem,11,beij
28,amiga,1,beij
23,beija,1,beij
7,beijado,13,beij
21,beijamos,1,beij
1,beijando,66,beij
5,beijar,14,beij
22,beijaram,1,beij
0,beijava,82,beij
14,beijavam,4,beij
2,beijei,47,beij
3,beijo,17,beij
10,beijos,7,beij
12,beijou,4,beij
19,cara,2,beij
27,cima,1,beij
26,dia,1,beij
4,menina,17,beij
9,menino,10,beij
11,mulher,6,beij
18,namorada,2,beij
15,namorado,3,beij
16,namorando,2,beij
17,pessoa,2,beij
24,quer,1,beij
20,querendo,2,beij
25,querer,1,beij
6,queria,14,beij
13,quero,4,beij
1,aniversario,20,fest
8,faze,1,fest
2,fazendo,10,fest
4,fazer,4,fest
3,fazia,6,fest
7,faziam,1,fest
0,festa,158,fest
6,festar,1,fest
5,festas,3,fest
6,engravidado,1,engravid
7,engravidando,1,engravid
3,engravidar,2,engravid
0,engravidava,4,engravid
2,engravidei,3,engravid
4,engravidou,2,engravid
1,gravida,3,engravid
5,menina,2,engravid
8,meninas,1,engravid
7,cabelao,1,cach
0,cabelo,9,cach
6,cabelos,1,cach
4,cacheada,2,cach
1,cacheado,7,cach
5,cacheados,1,cach
2,cachos,3,cach
8,querendo,1,cach
3,queria,2,cach
3,falando,2,twitt
8,falava,1,twitt
6,falei,1,twitt
7,falo,1,twitt
1,mae,5,twitt
5,twittado,1,twitt
2,twittava,3,twitt
4,twittei,2,twitt
0,twitter,49,twitt
3,amiga,6,vir
13,amigas,1,vir
5,gente,5,vir
4,vir,5,vir
10,vira,1,vir
1,virado,14,vir
8,virando,3,vir
6,virar,4,vir
12,virarem,1,vir
0,virava,23,vir
9,viravam,2,vir
11,vire,1,vir
7,virei,3,vir
2,virou,10,vir
3,b,4,seri
5,batatinha,1,seri
8,batman,1,seri
11,beijao,1,seri
9,beijo,1,seri
6,bianca,1,seri
10,bissexual,1,seri
7,boa,1,seri
4,bridgerton,2,seri
2,gente,6,seri
1,serie,22,seri
0,serio,31,seri
0,amiga,126,amig
2,amigas,27,amig
1,amigos,54,amig
5,anitta,8,amig
3,casa,12,amig
18,casada,1,amig
10,casando,3,amig
14,casar,1,amig
15,casava,1,amig
16,casou,1,amig
12,cuidado,2,amig
8,cuidem,4,amig
13,faz,2,amig
9,fazendo,4,amig
6,fazer,5,amig
7,fazia,5,amig
11,faziam,2,amig
20,faziamos,1,amig
19,festa,1,amig
4,gravida,11,amig
17,gravidas,1,amig
1,cima,11,dand
0,dando,14,dand
3,ficar,1,dand
2,ficava,3,dand
2,alguem,1,drog
3,aparecido,1,drog
0,droga,6,drog
1,drogas,1,drog
4,falando,9,mensag
16,falar,2,mensag
9,falecido,2,mensag
21,falei,1,mensag
22,falo,1,mensag
20,falsos,1,mensag
23,faltei,1,mensag
13,manda,2,mensag
18,mandada,1,mensag
2,mandado,19,mensag
5,mandando,9,mensag
6,mandar,8,mensag
11,mandaram,2,mensag
1,mandava,32,mensag
12,mandavam,2,mensag
7,mandei,6,mensag
10,mando,2,mensag
3,mandou,16,mensag
0,mensagem,109,mensag
14,pessoa,2,mensag
17,receber,1,mensag
15,recebi,2,mensag
8,recebia,4,mensag
19,recebido,1,mensag
0,ajudar,15,ajud
1,desculpe,15,ajud
2,posso,15,ajud
20,dia,1,par
22,gravava,1,par
6,gravida,7,par
15,par,1,par
7,parada,6,par
12,paradas,2,par
9,parado,4,par
14,parando,1,par
3,parar,14,par
4,parava,8,par
10,paravam,3,par
18,parei,1,par
19,pares,1,par
13,pari,1,par
11,paria,2,par
8,parido,5,par
5,parindo,8,par
16,parir,1,par
2,paris,16,par
1,pariu,17,par
17,parou,1,par
0,puta,18,par
21,puto,1,par
8,comprado,3,pod
12,comprando,1,pod
3,comprar,6,pod
11,comprava,1,pod
10,compreender,2,pod
9,comprei,3,pod
1,pod,7,pod
6,pode,3,pod
7,poder,3,pod
2,poderes,7,pod
0,poderia,9,pod
4,podia,6,pod
5,verdade,4,pod
7,carro,5,roub
3,celular,9,roub
9,roubada,3,roub
0,roubado,17,roub
10,roubando,3,roub
6,roubar,5,roub
2,roubaram,9,roub
1,roubava,15,roub
5,roubavam,6,roub
4,roubei,7,roub
8,roubou,4,roub
1,bizarro,2,madrug
2,dava,2,madrug
3,madruga,1,madrug
0,madrugada,25,madrug
2,filme,3,univers
5,filmes,1,univers
1,sinal,6,univers
3,universe,1,univers
0,universo,45,univers
4,universos,1,univers
2,cara,9,dav
13,caramba,1,dav
15,caras,1,dav
16,carioca,1,dav
12,carlinhos,1,dav
17,carolina,1,dav
4,carro,2,dav
14,carta,1,dav
1,casa,9,dav
6,casadas,1,dav
11,casar,1,dav
7,casava,1,dav
10,cassie,1,dav
0,dava,160,dav
3,davam,7,dav
9,davamos,1,dav
8,dave,1,dav
5,davi,2,dav
2,apresentava,2,famil
3,apresentei,1,famil
0,familia,19,famil
1,triste,5,famil
6,amor,1,sorvet
0,sorvete,6,sorvet
3,sorveteria,1,sorvet
2,tomando,2,sorvet
4,tomar,1,sorvet
5,tomava,1,sorvet
1,tomei,2,sorvet
0,afogada,3,afog
1,afogado,2,afog
2,afogando,2,afog
7,arthur,1,afog
3,morrendo,2,afog
5,morri,1,afog
6,morria,1,afog
4,morrido,2,afog
3,ganhava,1,madrid
2,ganhou,4,madrid
0,madrid,6,madrid
1,real,5,madrid
2,calva,5,calv
5,calvicie,1,calv
0,calvo,29,calv
6,ficado,1,calv
1,ficando,9,calv
4,ficava,4,calv
3,pesadelo,5,calv
0,foto,36,post
4,fotos,8,post
3,instagram,11,post
11,post,1,post
1,postado,21,post
10,postam,1,post
9,postando,1,post
7,postar,3,post
2,postava,15,post
8,postavam,1,post
5,postei,6,post
6,postou,4,post
1,conta,5,dinheir
0,dinheiro,23,dinheir
3,ganhado,2,dinheir
4,ganhando,2,dinheir
2,ganhava,3,dinheir
5,ganhei,1,dinheir
10,fazendo,1,feit
3,fazer,6,feit
11,fazia,1,feit
6,feita,4,feit
0,feito,107,feit
7,feitos,2,feit
8,ficado,2,feit
9,ficaram,1,feit
5,ficava,5,feit
4,sinal,5,feit
2,tatuagem,15,feit
1,tatuagens,20,feit
25,acreditem,1,namor
9,cara,7,namor
29,caraca,1,namor
30,caramba,1,namor
31,carencia,1,namor
26,carinha,1,namor
32,carrey,1,namor
17,chorando,3,namor
28,chorar,1,namor
18,dia,3,namor
27,dias,1,namor
19,gente,2,namor
5,menina,8,namor
15,menino,3,namor
4,namorada,21,namor
20,namoradas,2,namor
2,namorado,47,namor
11,namorados,6,namor
0,namorando,139,namor
14,namorar,3,namor
1,namorava,118,namor
16,namoravam,3,namor
21,namorico,1,namor
8,namoro,7,namor
12,novo,4,namor
22,trai,1,namor
10,traia,6,namor
23,traiam,1,namor
24,traida,1,namor
13,traido,4,namor
6,traindo,8,namor
7,traiu,7,namor
3,triste,31,namor
0,cigarro,11,cigarr
3,cigarros,2,cigarr
6,comprar,1,cigarr
7,compravam,1,cigarr
5,fuma,1,cigarr
1,fumando,5,cigarr
4,fumar,2,cigarr
2,fumava,4,cigarr
0,horrivel,94,horrivel
4,morrendo,2,horrivel
5,morrer,1,horrivel
8,morreram,1,horrivel
3,morreu,2,horrivel
7,morria,1,horrivel
2,morrido,3,horrivel
1,pesadelo,20,horrivel
6,pesadelos,1,horrivel
6,chorando,4,comec
0,chorar,25,comec
10,chorava,1,comec
9,comeca,1,comec
5,comecado,4,comec
7,comecar,2,comec
2,comecava,13,comec
8,comecavam,1,comec
1,comecei,16,comec
4,comecou,5,comec
3,gente,5,comec
2,fiquei,3,hom
4,home,2,hom
0,homem,36,hom
5,namorado,2,hom
3,namorando,3,hom
1,namorava,4,hom
3,amarrada,1,amarr
0,amarrado,19,amarr
4,amarrar,1,amarr
2,gravida,5,amarr
1,jesus,5,amarr
2,gravida,9,real
4,parece,2,real
3,pareceu,4,real
1,parecia,34,real
0,real,42,real
4,apareceu,1,jimin
